id,year,wave,region,income,family_member,gender,year_born,education_level,marriage,religion,occupation,company_size
35450101,2015,11,Seoul,14420,4,Male,1963,University degree,1,Do not have,141,9
35450101,2016,12,Seoul,11210,3,Male,1963,University degree,1,Have religion,141,10
35450101,2017,13,Seoul,16970,3,Male,1963,University degree,1,Have religion,141,9
35450101,2018,14,Seoul,16760,4,Male,1963,University degree,1,Do not have,141,10
35460101,2005,1,Kyeong-gi,2570,1,Female,1937,High school,2,Have religion, , 
35470101,2005,1,Kyeong-gi,1828,2,Male,1933,Elementary,1,Have religion, , 
35470101,2006,2,Kyeong-gi,2190,2,Male,1933,Elementary,1,Have religion, , 
35470101,2007,3,Kyeong-gi,3521,2,Male,1933,Elementary,1,Have religion, , 
35470101,2008,4,Kyeong-gi,2446,2,Female,1937,Elementary,1,Have religion, , 
35470101,2009,5,Kyeong-gi,2166,1,Female,1937,Elementary,2,Have religion, , 
35470101,2010,6,Kyeong-gi,2375,1,Female,1937,Elementary,2,Have religion, , 
35470101,2011,7,Kyeong-gi,2601,1,Female,1937,Elementary,2,Have religion, , 
35470101,2012,8,Kyeong-gi,3103,1,Female,1937,Elementary,2,Have religion, , 
35470101,2013,9,Kyeong-gi,2326,1,Female,1937,Elementary,2,Have religion, , 
35470101,2014,10,Kyeong-gi,2293,1,Female,1937,Elementary,2,Have religion, , 
35470101,2015,11,Kyeong-gi,2663,1,Female,1937,Elementary,2,Have religion, , 
35470101,2016,12,Kyeong-gi,2704,1,Female,1937,Elementary,2,Have religion, , 
35470101,2017,13,Kyeong-gi,2572,1,Female,1937,Elementary,2,Have religion, , 
35470101,2018,14,Kyoung-nam,2494,1,Female,1937,Elementary,2,Have religion, , 
35480101,2005,1,Kyeong-gi,5340,4,Male,1954,MA,1,Have religion,262,1
35480101,2006,2,Kyeong-gi,4500,4,Male,1954,MA,1,Have religion,262,1
35490101,2005,1,Kyeong-gi,1965,4,Female,1968,High school,1,Have religion,321,3
35490101,2006,2,Kyeong-gi,1676,4,Female,1968,High school,1,Have religion,321,3
35500101,2005,1,Kyeong-gi,2028,5,Male,1960,University degree,1,Do not have,120,1
35500101,2006,2,Kyeong-gi,3454,5,Male,1960,University degree,1,Do not have,120,4
35500101,2007,3,Kyeong-gi,3324,5,Male,1960,College,1,Do not have,120,1
35500101,2008,4,Kyeong-gi,3821,5,Male,1960,College,1,Do not have,863,1
35500101,2009,5,Kyeong-gi,5980,5,Male,1960,College,1,Do not have,863,5
35500101,2010,6,Kyeong-gi,7205,5,Male,1960,College,1,Do not have,222,3
35500101,2011,7,Kyeong-gi,4991,5,Male,1960,College,1,Do not have,222,3
35500101,2012,8,Kyeong-gi,4986,5,Male,1960,University degree,1,Do not have, , 
35510101,2005,1,Kyeong-gi,3600,2,Male,1974,High school,1,Do not have,731,6
35510101,2006,2,Kyeong-gi,1720,2,Male,1974,High school,1,Have religion, , 
35510101,2007,3,Seoul,1202,2,Male,1974,High school,1,Do not have,731,1
35510101,2008,4,Seoul,5783,3,Male,1974,High school,1,Do not have,751,1
35510101,2009,5,Seoul,7446,3,Male,1974,High school,1,Have religion,751,1
35510101,2011,7,Seoul,8023,2,Male,1974,High school,1,Do not have,751,1
35510101,2012,8,Seoul,7043,2,Male,1974,High school,1,Have religion,751,1
35510101,2013,9,Seoul,6032,2,Male,1974,High school,1,Do not have,751,1
35510101,2014,10,Seoul,4135,2,Male,1974,High school,1,Have religion,751,1
35510101,2015,11,Seoul,5255,2,Male,1974,High school,1,Have religion,751,1
35520101,2005,1,Kyeong-gi,2182,3,Male,1977,High school,1,Do not have,741,1
35520101,2006,2,Kyeong-gi,4576,4,Male,1977,High school,1,Do not have,741,1
35520101,2007,3,Kyeong-gi,7242,4,Male,1977,High school,1,Have religion,741,1
35520101,2008,4,Kyeong-gi,4942,4,Male,1977,High school,1,Do not have,773,1
35520101,2009,5,Kyeong-gi,5626,4,Male,1977,High school,1,Do not have,773,1
35520101,2010,6,Kyeong-gi,4971,4,Male,1977,High school,1,Do not have,773,1
35520101,2011,7,Kyeong-gi,6195,4,Male,1977,High school,1,Do not have,773,1
35520101,2012,8,Kyeong-gi,8382,4,Male,1977,High school,1,Do not have,773,1
35520101,2013,9,Kyeong-gi,8615,4,Male,1977,High school,1,Have religion,773,1
35520101,2014,10,Kyeong-gi,9882,4,Male,1977,High school,1,Do not have,773,1
35520101,2015,11,Kyeong-gi,10005,4,Male,1977,High school,1,Do not have,773,1
35520101,2016,12,Kyeong-gi,9012,4,Male,1977,High school,1,Do not have,773,1
35520101,2017,13,Kyeong-gi,12093,4,Male,1977,High school,1,Do not have,773,2
35520101,2018,14,Kyeong-gi,10168,4,Male,1977,High school,1,Have religion,783,1
35530101,2005,1,Kyeong-gi,3020,3,Male,1964,High school,1,Do not have,713,3
35530101,2006,2,Kyeong-gi,3150,3,Male,1964,High school,1,Have religion,713,3
35530101,2007,3,Kyeong-gi,4278,3,Male,1964,High school,1,Do not have, , 
35530101,2008,4,Kyeong-gi,4272,3,Male,1964,High school,1,Do not have,399,5
35530101,2009,5,Kyeong-gi,4093,3,Male,1964,High school,1,Have religion, , 
35540101,2005,1,Kyeong-gi,2014,3,Male,1975,High school,1,Do not have,826,3
35540101,2006,2,Kyeong-gi,2480,3,Male,1975,High school,1,Do not have,826,4
35540101,2007,3,Kyeong-gi,2964,3,Male,1975,High school,1,Do not have,829,3
35540101,2008,4,Kyeong-gi,2462,3,Male,1975,High school,1,Do not have,821,3
35540101,2009,5,Kyeong-gi,2682,3,Male,1975,High school,1,Do not have,821,2
35540101,2010,6,Jeolla & Jeju,2870,3,Male,1975,High school,1,Do not have,855,3
35540101,2011,7,Kyeong-gi,3224,3,Male,1975,High school,1,Do not have,792,4
35540101,2012,8,Kyeong-gi,3680,3,Male,1975,High school,1,Do not have,792,3
35540101,2013,9,Kyeong-gi,4621,3,Male,1975,High school,1,Do not have,792,3
35540101,2014,10,Kyeong-gi,5164,3,Male,1975,High school,1,Do not have,792,3
35540101,2015,11,Kyeong-gi,5465,3,Male,1975,High school,1,Do not have,792,2
35540101,2016,12,Kyeong-gi,6852,3,Male,1975,High school,1,Do not have,792,4
35540101,2017,13,Kyeong-gi,7285,3,Male,1975,High school,1,Do not have,772,3
35540101,2018,14,Kyeong-gi,7143,3,Male,1975,High school,1,Do not have,782,1
35550101,2005,1,Kyeong-gi,4240,4,Male,1965,University degree,1,Have religion,511,11
35550101,2006,2,Kyeong-gi,5960,4,Male,1965,University degree,1,Have religion,24,10
35550101,2007,3,Kyeong-gi,8209,4,Male,1965,University degree,1,Have religion,24,10
35550101,2008,4,Kyeong-gi,7742,4,Male,1965,University degree,1,Have religion,120,10
35550101,2009,5,Kyeong-gi,6639,4,Male,1965,University degree,1,Have religion,120,7
35550101,2010,6,Kyeong-gi,6432,4,Male,1965,University degree,1,Have religion,120,10
35550101,2011,7,Kyeong-gi,9513,4,Male,1965,University degree,1,Have religion,120,8
35550101,2012,8,Kyeong-gi,9122,4,Male,1965,University degree,1,Have religion,120,9
35550101,2013,9,Kyeong-gi,7439,4,Male,1965,University degree,1,Have religion, , 
35550101,2014,10,Kyeong-gi,7300,4,Male,1965,University degree,1,Have religion,510,10
35550101,2015,11,Kyeong-gi,11499,4,Male,1965,University degree,1,Do not have,510,1
35550101,2016,12,Kyeong-gi,7082,4,Male,1965,University degree,1,Have religion,510,1
35550101,2017,13,Kyeong-gi,8182,4,Male,1965,University degree,1,Have religion,510,1
35550101,2018,14,Kyeong-gi,11775,4,Male,1965,University degree,1,Have religion,510,3
35560101,2005,1,Kyeong-gi,482,2,Male,1960,High school,1,Do not have,733,5
35560101,2006,2,Kyeong-gi,7454,2,Male,1960,High school,1,Do not have,231,10
35560101,2007,3,Kyeong-gi,7228,2,Male,1960,High school,1,Do not have,231,10
35560101,2008,4,Kyeong-gi,7659,2,Male,1960,High school,1,Do not have,231,10
35560101,2009,5,Kyeong-gi,8482,2,Male,1960,High school,1,Do not have,774,10
35560101,2010,6,Kyeong-gi,7624,2,Male,1960,High school,1,Do not have,774,10
35560101,2011,7,Kyeong-gi,7370,2,Male,1960,High school,1,Do not have,231,10
35560101,2012,8,Kyeong-gi,7723,2,Male,1960,High school,1,Do not have,231,10
35560101,2013,9,Kyeong-gi,8431,2,Male,1960,College,1,Do not have,231,10
35560101,2014,10,Kyeong-gi,8657,2,Male,1960,College,1,Do not have,231,10
35560101,2015,11,Kyeong-gi,8983,2,Male,1960,College,1,Do not have,231,10
35560101,2016,12,Kyeong-gi,9240,2,Male,1960,College,1,Do not have,231,10
35560101,2017,13,Kyeong-gi,9799,2,Male,1960,College,1,Do not have,231,10
35560101,2018,14,Kyeong-gi,8622,2,Male,1960,College,1,Have religion,231,10
35570101,2005,1,Kyeong-gi,978,2,Male,1941,High school,1,Do not have, , 
35570101,2006,2,Kyeong-gi,4023.115423,2,Male,1941,High school,1,Do not have, , 
35570101,2007,3,Kyeong-gi,2360,2,Male,1941,High school,1,Have religion,733,2
35570101,2008,4,Kyeong-gi,906,2,Male,1941,High school,1,Do not have, , 
35570101,2009,5,Kyeong-gi,2197,2,Male,1941,High school,1,Do not have, , 
35570101,2010,6,Kyeong-gi,995,2,Male,1941,High school,1,Have religion, , 
35570101,2011,7,Kyeong-gi,1242,2,Male,1941,High school,1,Have religion, , 
35570101,2012,8,Kyeong-gi,2335,2,Male,1941,High school,1,Do not have, , 
35570101,2013,9,Kyeong-gi,3678,2,Male,1941,High school,1,Do not have, , 
35570101,2014,10,Kyeong-gi,2376,2,Male,1941,High school,1,Do not have, , 
35570101,2015,11,Kyeong-gi,3163,2,Male,1941,High school,1,Have religion, , 
35570101,2016,12,Kyeong-gi,7040,2,Male,1941,High school,1,Have religion, , 
35570101,2017,13,Kyeong-gi,3744,2,Male,1941,High school,1,Have religion, , 
35570101,2018,14,Kyeong-gi,5288,2,Male,1941,High school,1,Do not have, , 
35580101,2005,1,Kyeong-gi,2688,4,Male,1965,High school,1,Do not have,713,11
35580101,2006,2,Kyeong-gi,4167,4,Male,1965,High school,1,Do not have,713,2
35580101,2007,3,Kyeong-gi,3833,4,Male,1965,High school,1,Have religion,713,3
35580101,2008,4,Kyeong-gi,3414,4,Male,1965,High school,1,Have religion,773,1
35580101,2009,5,Kyeong-gi,3727,4,Male,1965,High school,1,Do not have,773,1
35580101,2010,6,Kyeong-gi,5363,4,Male,1965,High school,1,Do not have,773,1
35580101,2011,7,Kyeong-gi,3477,4,Male,1965,High school,1,Do not have,773,1
35580101,2012,8,Kyeong-gi,4880,4,Male,1965,High school,1,Do not have,773,1
35580101,2013,9,Kyeong-gi,4658,4,Male,1965,High school,1,Do not have,773,2
35580101,2014,10,Kyeong-gi,2323,4,Male,1965,High school,1,Do not have,773,2
35580101,2015,11,Kyeong-gi,4622,3,Female,1965,High school,4,Do not have,442,2
35580101,2016,12,Kyeong-gi,4434,3,Female,1965,High school,4,Have religion,442,3
35580101,2017,13,Kyeong-gi,5763,3,Female,1965,High school,4,Have religion,442,4
35580101,2018,14,Kyeong-gi,6208,3,Female,1965,High school,4,Have religion,442,2
35590101,2005,1,Kyeong-gi,460,2,Male,1956,Elementary,1,Have religion, , 
35590101,2006,2,Kyeong-gi,820,1,Female,1960,Elementary,3,Have religion, , 
35590101,2007,3,Kyeong-gi,1002,1,Female,1960,Elementary,3,Have religion, , 
35590101,2008,4,Kyeong-gi,3821,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,8
35590101,2009,5,Kyeong-gi,3180,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,9
35590101,2010,6,Kyeong-gi,3473,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,9
35590101,2011,7,Kyeong-gi,3040,2,Male,1956,No education (7 & over 7 yrs-old),1,Have religion,873,8
35590101,2012,8,Kyeong-gi,4193,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,8
35590101,2013,9,Kyeong-gi,4373,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,8
35590101,2014,10,Kyeong-gi,4706,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,8
35590101,2015,11,Kyeong-gi,6010,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,4
35590101,2016,12,Kyeong-gi,4602,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,8
35590101,2017,13,Kyeong-gi,3989,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have, , 
35590101,2018,14,Kyeong-gi,2757,2,Male,1956,No education (7 & over 7 yrs-old),1,Do not have,873,4
35600101,2005,1,Kyeong-gi,2620,5,Male,1963,Middle school,1,Do not have,743,1
35600101,2006,2,Kyeong-gi,4888,5,Male,1963,Middle school,1,Do not have,23,1
35600101,2007,3,Kyeong-gi,2978,5,Male,1963,High school,1,Do not have,23,1
35600101,2008,4,Kyeong-gi,2828,5,Male,1963,High school,1,Do not have,721,1
35600101,2009,5,Kyeong-gi,3870,5,Male,1963,High school,1,Do not have,421,2
35600101,2010,6,Kyeong-gi,2892,5,Male,1963,High school,1,Do not have,151,1
35600101,2011,7,Kyeong-gi,4003,5,Male,1963,High school,1,Do not have,151,2
35600101,2012,8,Kyeong-gi,3109,5,Male,1963,High school,1,Do not have,151,2
35600101,2013,9,Kyeong-gi,6123,5,Male,1963,High school,1,Do not have,151,3
35600101,2014,10,Kyeong-gi,3700,5,Male,1963,High school,1,Do not have,510,2
35600101,2015,11,Kyeong-gi,1135,5,Male,1963,High school,1,Do not have, , 
35600101,2016,12,Kyeong-gi,2284,5,Male,1963,High school,1,Do not have, , 
35600101,2017,13,Kyeong-gi,3342,5,Male,1963,High school,1,Do not have, , 
35600101,2018,14,Kyeong-gi,5776,5,Male,1963,High school,1,Do not have, , 
35610101,2005,1,Kyeong-gi,2202,4,Male,1965,High school,1,Have religion, , 
35610101,2006,2,Kyeong-gi,2051,4,Male,1965,High school,1,Have religion,754,11
35610101,2007,3,Kyeong-gi,2959,4,Male,1965,High school,1,Have religion,754,3
35610101,2008,4,Kyeong-gi,2393,4,Male,1965,High school,1,Do not have, , 
35610101,2009,5,Kyeong-gi,2928,4,Male,1965,High school,1,Do not have,910,1
35610101,2010,6,Kyeong-gi,2016,4,Male,1965,High school,1,Do not have,721,2
35610101,2011,7,Kyeong-gi,2359,4,Male,1965,High school,1,Do not have, , 
35610101,2012,8,Kyeong-gi,2192,4,Male,1965,High school,1,Have religion, , 
35610101,2013,9,Kyeong-gi,2863,4,Male,1965,High school,1,Do not have, , 
35610101,2014,10,Kyeong-gi,4224,4,Male,1965,High school,1,Do not have,822,1
35610101,2015,11,Kyeong-gi,3024,4,Male,1965,High school,1,Do not have,822,3
35610101,2016,12,Kyeong-gi,2031,4,Male,1965,High school,1,Do not have, , 
35610101,2017,13,Kyeong-gi,1603,4,Male,1965,High school,1,Do not have, , 
35610101,2018,14,Kyeong-gi,2733,4,Male,1965,High school,1,Do not have, , 
35620101,2005,1,Kyeong-gi,920,2,Male,1934,Elementary,1,Have religion, , 
35620101,2006,2,Kyeong-gi,1325,2,Male,1934,Elementary,1,Have religion, , 
35620101,2007,3,Kyeong-gi,1417,2,Male,1934,Elementary,1,Do not have, , 
35620101,2008,4,Kyeong-gi,1395,2,Male,1934,Elementary,1,Do not have, , 
35620101,2009,5,Kyeong-gi,1107,2,Male,1934,Elementary,1,Have religion, , 
35620101,2010,6,Kyeong-gi,876,2,Male,1934,Elementary,1,Do not have, , 
35620101,2011,7,Kyeong-gi,1258,2,Male,1934,Elementary,1,Have religion, , 
35620101,2012,8,Kyeong-gi,847,2,Male,1934,Elementary,1,Have religion, , 
35620101,2013,9,Kyeong-gi,1255,2,Male,1934,Elementary,1,Have religion, , 
35620101,2014,10,Kyeong-gi,1376,2,Male,1934,Elementary,1,Have religion, , 
35620101,2015,11,Kyeong-gi,1507,2,Male,1934,Elementary,1,Do not have, , 
35620101,2016,12,Kyeong-gi,1719,2,Male,1934,Elementary,1,Have religion, , 
35620101,2017,13,Kyeong-gi,1287,2,Male,1934,Elementary,1,Have religion, , 
35620101,2018,14,Kyeong-gi,1864,2,Male,1934,Elementary,1,Have religion, , 
35630101,2005,1,Kyeong-gi,777,2,Male,1913,Elementary,1,Have religion, , 
35630101,2006,2,Kyeong-gi,785,2,Male,1913,Elementary,1,Do not have, , 
35630101,2007,3,Kyeong-gi,821,2,Male,1913,Elementary,1,Do not have, , 
35630101,2008,4,Kyeong-gi,973,2,Male,1913,Elementary,1,Do not have, , 
35630101,2009,5,Kyeong-gi,791,2,Male,1913,Elementary,1,Do not have, , 
35630101,2010,6,Kyeong-gi,440,1,Female,1931,Elementary,2,Have religion, , 
35630101,2011,7,Kyeong-gi,657,1,Female,1931,Elementary,2,Have religion, , 
35630101,2012,8,Kyeong-gi,749,1,Female,1931,Elementary,2,Have religion, , 
35630101,2013,9,Kyeong-gi,722,1,Female,1931,Elementary,2,Have religion, , 
35630101,2014,10,Kyeong-gi,709,1,Female,1931,Elementary,2,Do not have, , 
35630101,2015,11,Kyeong-gi,768,1,Female,1931,Elementary,2,Have religion, , 
35630101,2016,12,Kyeong-gi,1496,1,Female,1931,Elementary,2,Do not have, , 
35640101,2005,1,Kyeong-gi,2271,4,Male,1967,High school,1,Do not have,513,1
35640101,2006,2,Kyeong-gi,2300,4,Male,1967,High school,1,Do not have,513,1
35640101,2007,3,Kyeong-gi,2882,4,Male,1967,High school,1,Do not have,513,1
35650101,2005,1,Kyeong-gi,2092,4,Male,1973,High school,1,Have religion,421,1
35650101,2006,2,Kyeong-gi,1935,4,Male,1973,High school,1,Have religion,913,1
35650101,2007,3,Kyeong-gi,3158,4,Male,1973,High school,1,Do not have,913,1
35650101,2008,4,Kyeong-gi,3066,4,Male,1973,High school,1,Do not have,799,1
35650101,2009,5,Kyeong-gi,3384,4,Male,1973,High school,1,Do not have,799,1
35660101,2005,1,Kyeong-gi,2190,4,Male,1958,College,1,Have religion,512,1
35660101,2006,2,Kyeong-gi,3080,4,Male,1958,College,1,Have religion,512,1
35670101,2005,1,Kyeong-gi,2364,4,Male,1971,University degree,1,Do not have,512,1
35670101,2006,2,Kyeong-gi,2695,4,Male,1971,University degree,1,Do not have,512,1
35670101,2007,3,Kyeong-gi,3770,4,Male,1971,University degree,1,Do not have,512,1
35670101,2008,4,Kyeong-gi,3902,4,Male,1971,University degree,1,Do not have,873,1
35670101,2009,5,Kyeong-gi,3012,4,Male,1971,University degree,1,Do not have,873,1
35670101,2010,6,Kyeong-gi,3006,4,Male,1971,University degree,1,Do not have,873,1
35670101,2011,7,Kyeong-gi,3323,4,Male,1971,University degree,1,Do not have,873,1
35670101,2012,8,Kyeong-gi,3282,4,Male,1971,University degree,1,Do not have,873,1
35670101,2013,9,Kyeong-gi,3738,4,Male,1971,University degree,1,Do not have,873,1
35670101,2014,10,Kyeong-gi,3297,4,Male,1971,University degree,1,Do not have,873,1
35670101,2015,11,Kyeong-gi,4605,4,Male,1971,University degree,1,Do not have,873,1
35670101,2016,12,Kyeong-gi,3502,4,Male,1971,University degree,1,Do not have,873,1
35670101,2017,13,Kyeong-gi,3227,4,Male,1971,University degree,1,Do not have,873,1
35670101,2018,14,Kyeong-gi,5669,4,Male,1971,University degree,1,Do not have,873,1
35680101,2005,1,Kyeong-gi,3120,2,Male,1973,College,1,Have religion,311,11
35680101,2006,2,Kyeong-gi,4179,2,Male,1973,College,1,Have religion,312,10
35680101,2007,3,Kyeong-gi,3764,3,Male,1973,College,1,Have religion,312,6
35680101,2008,4,Kyeong-gi,4730,3,Male,1973,College,1,Have religion,281,10
35680101,2009,5,Kyeong-gi,3588,3,Male,1973,College,1,Have religion,281,7
35690101,2005,1,Kyeong-gi,4200,3,Male,1971,High school,1,Have religion,311,3
35690101,2006,2,Kyeong-gi,5150,3,Male,1971,High school,1,Do not have,232,3
35690101,2007,3,Kyeong-gi,5234,3,Male,1971,High school,1,Do not have,232,7
35690101,2008,4,Kyeong-gi,6039,3,Male,1971,High school,1,Do not have,223,4
35690101,2009,5,Kyeong-gi,5936,3,Male,1971,High school,1,Do not have,223,4
35690101,2010,6,Kyeong-gi,6433,3,Male,1971,High school,1,Have religion,223,4
35690101,2011,7,Kyeong-gi,5677,3,Male,1971,High school,1,Do not have,223,3
35690101,2012,8,Kyeong-gi,7683,3,Male,1971,High school,1,Do not have,223,3
35690101,2013,9,Kyeong-gi,8111,3,Male,1971,High school,1,Do not have,223,3
35690101,2014,10,Kyeong-gi,7632,3,Male,1971,High school,1,Do not have,223,3
35690101,2015,11,Kyeong-gi,8385,3,Male,1971,High school,1,Have religion,223,4
35690101,2016,12,Seoul,10154,3,Male,1971,High school,1,Have religion,223,3
35690101,2017,13,Seoul,11225,3,Male,1971,High school,1,Have religion,223,3
35690101,2018,14,Seoul,7308,3,Male,1971,High school,1,Have religion,223,3
35700101,2005,1,Kyeong-gi,1391,2,Male,1931,College,1,Have religion, , 
35700101,2006,2,Kyeong-gi,893,2,Male,1931,College,1,Have religion, , 
35700101,2007,3,Kyeong-gi,1245,2,Male,1931,College,1,Have religion, , 
35700101,2008,4,Kyeong-gi,1264,2,Male,1931,College,1,Have religion, , 
35700101,2009,5,Kyeong-gi,1304,2,Male,1931,College,1,Have religion, , 
35700101,2010,6,Kyeong-gi,1034,2,Male,1931,College,1,Have religion, , 
35700101,2011,7,Kyeong-gi,1701,2,Male,1931,College,1,Have religion, , 
35700101,2012,8,Kyeong-gi,1373,2,Male,1931,College,1,Have religion, , 
35700101,2013,9,Kyeong-gi,1743,2,Male,1931,College,1,Have religion, , 
35700101,2014,10,Kyeong-gi,1186,2,Male,1931,College,1,Have religion, , 
35700101,2015,11,Kyeong-gi,1503,2,Male,1931,College,1,Have religion, , 
35700101,2016,12,Kyeong-gi,1542,2,Male,1931,College,1,Have religion, , 
35700101,2017,13,Kyeong-gi,1615,2,Male,1931,College,1,Have religion, , 
35700101,2018,14,Kyeong-gi,1893,2,Male,1931,College,1,Have religion, , 
35710101,2005,1,Kyeong-gi,752,1,Female,1923,No education (7 & over 7 yrs-old),2,Do not have, , 
35710101,2006,2,Kyeong-gi,2594,2,Male,1982,High school,5,Have religion,314,6
35710101,2007,3,Kyeong-gi,2417,2,Male,1982,High school,5,Have religion,314,6
35710101,2008,4,Kyeong-gi,2347,2,Male,1982,High school,5,Do not have,422,1
35710101,2009,5,Kyeong-gi,874,1,Male,1982,High school,5,Do not have,521,1
35720101,2005,1,Kyeong-gi,3800,4,Male,1967,University degree,1,Have religion,512,1
35720101,2006,2,Kyeong-gi,4680,4,Male,1967,University degree,1,Have religion,512,2
35720101,2007,3,Kyeong-gi,5441,4,Male,1967,University degree,1,Have religion,512,2
35720101,2008,4,Kyeong-gi,1467,3,Female,1973,High school,3,Do not have, , 
35720101,2009,5,Kyeong-gi,2441,3,Female,1973,High school,3,Have religion,521,7
35720101,2010,6,Kyeong-gi,2429,3,Female,1973,High school,3,Have religion,999,2
35720101,2011,7,Kyeong-gi,8469,4,Male,1967,University degree,1,Do not have,510,4
35730101,2005,1,Kyeong-gi,3084,4,Male,1968,University degree,1,Do not have,733,1
35730101,2006,2,Kyeong-gi,2688,4,Male,1968,University degree,1,Do not have,733,1
35730101,2007,3,Kyeong-gi,3984,4,Male,1968,University degree,1,Do not have,733,1
35730101,2008,4,Kyeong-gi,3926,4,Male,1968,University degree,1,Do not have,799,1
35730101,2009,5,Kyeong-gi,3785,4,Male,1968,University degree,1,Do not have,799,2
35730101,2010,6,Kyeong-gi,4105,4,Male,1968,University degree,1,Do not have,799,2
35730101,2011,7,Kyeong-gi,5135,4,Male,1968,University degree,1,Do not have,799,3
35730101,2012,8,Kyeong-gi,4934,4,Male,1968,University degree,1,Do not have,799,2
35730101,2013,9,Kyeong-gi,5055,4,Male,1968,University degree,1,Do not have,799,3
35730101,2014,10,Kyeong-gi,5574,4,Male,1968,University degree,1,Do not have,799,2
35730101,2015,11,Kyeong-gi,5453,4,Male,1968,University degree,1,Do not have,799,1
35730101,2016,12,Kyeong-gi,5402,4,Male,1968,University degree,1,Do not have,799,1
35730101,2017,13,Kyeong-gi,5383,4,Male,1968,University degree,1,Do not have,799,1
35730101,2018,14,Kyeong-gi,7680,4,Male,1968,University degree,1,Do not have,799,1
35740101,2005,1,Kyeong-gi,354,1,Female,1929,No education (7 & over 7 yrs-old),2,Do not have, , 
35740101,2006,2,Kyeong-gi,1084,1,Female,1929,No education (7 & over 7 yrs-old),2,Have religion, , 
35750101,2005,1,Kyeong-gi,250,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2006,2,Kyeong-gi,566,1,Female,1933,No education (7 & over 7 yrs-old),2,Have religion, , 
35750101,2007,3,Kyeong-gi,438,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2008,4,Kyeong-gi,479,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2009,5,Kyeong-gi,406,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2010,6,Kyeong-gi,545,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2011,7,Kyeong-gi,811,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2012,8,Kyeong-gi,531,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2013,9,Kyeong-gi,828,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2014,10,Kyeong-gi,479,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2015,11,Kyeong-gi,644,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2016,12,Kyeong-gi,376,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2017,13,Kyeong-gi,490,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35750101,2018,14,Kyeong-gi,738,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
35760101,2005,1,Kyeong-gi,368,1,Female,1930,No education (7 & over 7 yrs-old),2,Have religion, , 
35760101,2006,2,Kyeong-gi,600,1,Female,1930,No education (7 & over 7 yrs-old),2,Have religion, , 
35760101,2007,3,Kyeong-gi,508,1,Female,1930,No education (7 & over 7 yrs-old),2,Have religion, , 
35760101,2008,4,Kyeong-gi,457,1,Female,1930,No education (7 & over 7 yrs-old),2,Have religion, , 
35760101,2009,5,Kyeong-gi,381,1,Female,1930,No education (7 & over 7 yrs-old),2,Have religion, , 
35770101,2005,1,Kyeong-gi,428,2,Female,1965,High school,2,Have religion,421,2
35770101,2006,2,Kyeong-gi,1157,2,Female,1965,High school,2,Have religion,421,2
35770101,2007,3,Kyeong-gi,1527,2,Female,1965,High school,2,Have religion,421,2
35770101,2008,4,Kyeong-gi,1550,2,Female,1965,High school,2,Have religion,441,5
35770101,2009,5,Kyeong-gi,1698,2,Female,1965,High school,2,Have religion,441,4
35770101,2010,6,Kyeong-gi,1686,2,Female,1965,High school,2,Have religion,441,5
35770101,2011,7,Kyeong-gi,1333,1,Female,1965,High school,2,Have religion,441,3
35770101,2012,8,Kyeong-gi,1372,1,Female,1965,High school,2,Have religion,441,3
35770101,2013,9,Kyeong-gi,3163,2,Female,1965,High school,2,Have religion,441,2
35780101,2005,1,Kyeong-gi,1156,3,Male,1968,High school,1,Have religion,753,3
35780101,2006,2,Kyeong-gi,8420,4,Male,1968,High school,1,Have religion,753,2
35780101,2007,3,Seoul,-7938,4,Male,1968,High school,1,Have religion,753,1
35780101,2008,4,Kyeong-gi,4206,4,Male,1968,High school,1,Have religion,152,1
35780101,2009,5,Kyeong-gi,4569,4,Male,1968,High school,1,Have religion,152,2
35780101,2010,6,Kyeong-gi,2960,4,Male,1968,High school,1,Have religion,510,2
